frame,total_vehicles,cars,motorcycles,buses,trucks,bicycles,people,total_detections
frame_844.jpg,29,23,0,5,1,0,1,30
frame_848.jpg,28,23,0,4,1,0,1,29
frame_852.jpg,28,21,0,5,2,0,1,29
frame_856.jpg,26,18,0,6,2,0,1,27
frame_860.jpg,28,22,0,4,2,0,1,29
frame_864.jpg,28,23,0,3,2,0,1,29
frame_868.jpg,30,24,0,4,2,0,1,31
frame_872.jpg,27,21,0,3,3,0,1,28
frame_876.jpg,28,22,0,5,1,0,1,29
frame_88.jpg,25,22,0,3,0,0,1,26
frame_880.jpg,29,25,0,3,1,0,1,30
frame_884.jpg,29,25,0,2,2,0,0,29
frame_888.jpg,26,22,0,2,2,0,0,26
frame_892.jpg,25,21,0,2,2,0,0,25
frame_896.jpg,26,20,0,3,3,0,0,26
frame_900.jpg,25,20,0,3,2,0,1,26
frame_904.jpg,22,19,0,2,1,0,0,22
frame_908.jpg,21,19,0,1,1,0,1,22
frame_912.jpg,26,23,0,2,1,0,1,27
frame_916.jpg,27,24,0,3,0,0,1,28
frame_92.jpg,28,23,1,4,0,0,1,29
frame_920.jpg,28,23,0,2,3,0,1,29
frame_924.jpg,26,22,0,3,1,0,0,26
frame_928.jpg,29,25,0,3,1,0,1,30
frame_932.jpg,26,23,0,2,1,0,0,26
frame_936.jpg,29,25,0,3,1,0,1,30
frame_940.jpg,30,26,0,3,1,0,0,30
frame_944.jpg,24,20,0,4,0,0,0,24
frame_948.jpg,22,20,0,2,0,0,0,22
frame_952.jpg,25,20,1,3,1,0,1,26
frame_956.jpg,27,23,0,3,1,0,1,28
frame_96.jpg,30,26,0,4,0,0,1,31
frame_960.jpg,27,24,0,3,0,0,0,27
frame_964.jpg,28,23,0,4,1,0,0,28
frame_968.jpg,28,23,0,4,1,0,0,28
frame_972.jpg,24,20,0,3,1,0,0,24
frame_976.jpg,26,21,1,3,1,0,1,27
frame_980.jpg,25,19,0,5,1,0,1,26
frame_984.jpg,26,21,1,3,1,0,0,26
frame_988.jpg,25,18,0,6,1,0,1,26
frame_992.jpg,23,18,0,5,0,0,1,24
frame_996.jpg,20,17,0,3,0,0,0,20
